Final Check,Prefab Variant Check,Prefab Variant Name,User Name,Email,Name Check,Class Check,Classification,Referenced Check,Referenced Model Count,Referenced Model Count Check,Hierarchy Check,Hierarchy Transform Check,Render Components Check,Empty Mesh Filter Check,Empty Mesh Render Check,Material Count,Shader Name,Referenced Model Path,Abs Path
Passed,Passed,Prefab_Props_GizmoSmallbell_001_A,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,2,[DefaultLit][ThinWall],Assets/Res/Environment/Common/Props/Model/SM_Props_GizmoSmallbell_001_A.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Props/Prefab/Prefab_Props_GizmoSmallbell_001_A.prefab
Failed,Failed,P_Grass_Rock_001,User Name Waits Unity,Email Waits Unity,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_UI_HandBook/Vegetation/Grass/Prefab/P_Grass_Rock_001.prefab
Passed,Passed,Prefab_Build_AugurShop_02_D,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_AugurShop_02_D.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_AugurShop_02_D.prefab
Failed,Failed,Prefab_Item_Props_Stone_StoneBlocksBig_Ancient,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Failed,N/A,N/A,N/A,N/A,N/A,N/A,Assets/Res/Environment/Item/Props/Model/SM_Item_Props_Stone_StoneBlocksBig_Ancient.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Props/Prefab/Prefab_Item_Props_Stone_StoneBlocksBig_Ancient.prefab
Failed,Failed,P_Handbok_Sand_Rock_007,User Name Waits Unity,Email Waits Unity,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_UI_HandBook/Build/Prefab/P_Handbok_Sand_Rock_007.prefab
Failed,Passed,Prefab_Item_Props_PowerSupply_001,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,3,[EV_DefaultLit][InnerRimCrystal][Decal],Assets/Res/Environment/Item/Props/Model/SM_Item_Props_PowerSupply_001.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Props/Prefab/Prefab_Item_Props_PowerSupply_001.prefab
Passed,Passed,Prefab_Build_ARKBlock_24,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_Tiling],Assets/Res/Environment/Level_BW_Ark/ArtBlock/Model/SM_Build_ARKBlock_24.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/ArtBlock/Prefab/Prefab_Build_ARKBlock_24.prefab
Passed,Passed,Prefab_Item_Build_TempleComponent_MachineGate_4m_002,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,2,[Decal][EV_DefaultLit],Assets/Res/Environment/Item/Build/Model/SM_Item_Build_TempleComponent_MachineGate_4m_002.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Build/Prefab/Prefab_Item_Build_TempleComponent_MachineGate_4m_002.prefab
Failed,Failed,Prefab_Build_PandaExpress_02,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Failed,Passed,Failed,N/A,[Decal][EV_Tiling][EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_PandaExpress_02.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_PandaExpress_02.prefab
Passed,Passed,Prefab_Item_Flower_SensorPlant_002,User Name Waits Unity,Email Waits Unity,Passed,Passed,Flower,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,2,[Fern],Assets/Res/Environment/Item/Vegetation/Flower/Model/SM_Item_Flower_SensorPlant_002.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Vegetation/Flower/Prefab/Prefab_Item_Flower_SensorPlant_002.prefab
Passed,Passed,Prefab_Rock_Ground_04,User Name Waits Unity,Email Waits Unity,Passed,Passed,Rock,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Common/Rock/Model/SM_Rock_Ground_04.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Rock/Prefab/Prefab_Rock_Ground_04.prefab
Passed,Passed,Prefab_Flower_Blueflower_001_C,User Name Waits Unity,Email Waits Unity,Passed,Passed,Flower,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[GrassX],Assets/Res/Environment/Common/Vegetation/Flower/Model/SM_Flower_Blueflower_001_C.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Vegetation/Flower/Prefab/Prefab_Flower_Blueflower_001_C.prefab
Passed,Passed,Prefab_Build_CityFence_001_C,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,2,[DefaultLit][EV_DefaultLit],Assets/Res/Environment/Common/Build/Model/SM_Build_CityFence_001_C.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Build/Prefab/Prefab_Build_CityFence_001_C.prefab
Passed,Passed,Prefab_Build_PhotoStudio_01,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,15,[EV_DefaultLit][Decal][EV_Tiling][EV_LayeredArchitecture],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_PhotoStudio_01.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_PhotoStudio_01.prefab
Passed,Passed,Prefab_Vine_Green_001_A,User Name Waits Unity,Email Waits Unity,Passed,Passed,Vine,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[Vine],Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_Green_001_A.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Prefab/Prefab_Vine_Green_001_A.prefab
Passed,Passed,Prefab_Prop_Car_002,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,5,[DefaultLit][EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Car_002.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Prefab/Prefab_Prop_Car_002.prefab
Failed,Failed,Prefab_Tree_Oak_01_17m,User Name Waits Unity,Email Waits Unity,Passed,Passed,Tree,Passed,1,Passed,Failed,N/A,N/A,N/A,N/A,N/A,N/A,Assets/Res/Environment/Level_BW_PH/Vegetation/Tree/Model/SM_Tree_Oak_01_17m.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_PH/Vegetation/Tree/Prefab/Prefab_Tree_Oak_01_17m.prefab
Failed,Failed,Prefab_Tree_poplar_01_20m,User Name Waits Unity,Email Waits Unity,Passed,Passed,Tree,Passed,1,Passed,Failed,N/A,N/A,N/A,N/A,N/A,N/A,Assets/Res/Environment/Level_BW_PH/Vegetation/Tree/Model/SM_Tree_poplar_01_20m.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_PH/Vegetation/Tree/Prefab/Prefab_Tree_poplar_01_20m.prefab
Failed,Failed,Prefab_BillboardFog_Near_Shape03,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,1,Passed,Passed,Failed,Failed,Failed,Passed,1,[EasyFog],Assets/Res/Environment/Common/Cloud_Fog/BillboardFog/Model/M_Env_BillboardFog_Near_Shape03.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Cloud_Fog/BillboardFog/Prefab/Prefab_BillboardFog_Near_Shape03.prefab
Passed,Passed,Prefab_Build_PH_Foundation_03B,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Level_BW_PH/Build/Model/SM_Build_PH_Foundation_03B.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_PH/Build/Prefab/Prefab_Build_PH_Foundation_03B.prefab
Passed,Passed,Prefab_Item_Props_Fence_002,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,2,[Decal][EV_DefaultLit],Assets/Res/Environment/Item/Props/Model/SM_Item_Props_Fence_002.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Props/Prefab/Prefab_Item_Props_Fence_002.prefab
Passed,Passed,Prefab_Build_ARKBlock_87,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_Tiling],Assets/Res/Environment/Level_BW_Ark/ArtBlock/Model/SM_Build_ARKBlock_87.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/ArtBlock/Prefab/Prefab_Build_ARKBlock_87.prefab
Passed,Passed,Prefab_Item_Props_TempleBall,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[DefaultLit],Assets/Res/Environment/Item/Props/Model/SM_Item_Props_Stone_StoneBallSmall_Ancient.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Props/Prefab/Prefab_Item_Props_TempleBall.prefab
Failed,Passed,Prefab_Item_Props_Stela_001_A,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,3,[EV_DefaultLit][Decal],Assets/Res/Environment/Item/Props/Model/SM_Item_Props_Stela_001_A.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Props/Prefab/Prefab_Item_Props_Stela_001_A.prefab
Passed,Passed,Prefab_Prop_CaptureBallStore_Inside_015,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_CaptureBallStore_Inside_015.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Prefab/Prefab_Prop_CaptureBallStore_Inside_015.prefab
Failed,Passed,Prefab_LVIOT_Props_FV_Basket_002,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,3,[EV_DefaultLit],Assets/Res/Environment/Level_IOT/Props/Model/SM_LVIOT_Props_FV_Basket_002.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Props/Prefab/Prefab_LVIOT_Props_FV_Basket_002.prefab
Passed,Passed,Prefab_Flower_Nymphoides_01,User Name Waits Unity,Email Waits Unity,Passed,Passed,Flower,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[Fern],Assets/Res/Environment/Level_BW_PH/Vegetation/Flower/Model/SM_Flower_Nymphoides_01.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_PH/Vegetation/Flower/Prefab/Prefab_Flower_Nymphoides_01.prefab
Passed,Passed,Prefab_Item_SceneObject_Bonfire,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Item/Props/Model/SM_Item_SceneObject_Bonfire.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Props/Prefab/Prefab_Item_SceneObject_Bonfire.prefab
Passed,Passed,Prefab_Prop_ShowStand_01c,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,3,[DefaultLit][EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_ShowStand_01c.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Prefab/Prefab_Prop_ShowStand_01c.prefab
Passed,Passed,Prefab_LVIOT_Build_Statue_001_B,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,2,[DefaultLit][EV_LayeredRock_New],Assets/Res/Environment/Level_IOT/Build/Model/SM_LVIOT_Build_Statue_001_B.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Build/Prefab/Prefab_LVIOT_Build_Statue_001_B.prefab
Failed,Failed,Prefab_Tree_EbonyTree_PH_003,User Name Waits Unity,Email Waits Unity,Passed,Passed,Tree,Passed,1,Passed,Failed,N/A,N/A,N/A,N/A,N/A,N/A,Assets/Res/Environment/Common/Vegetation/Tree/Model/SM_Tree_EbonyTree_003.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_PH/Vegetation/Tree/Prefab/Prefab_Tree_EbonyTree_PH_003.prefab
Passed,Passed,Prefab_Prop_Sunshade_04_Seat_01,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,2,[DefaultLit][EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Sunshade_04_Seat_01.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Prefab/Prefab_Prop_Sunshade_04_Seat_01.prefab
Passed,Passed,Prefab_LVIOT_Build_POI_007_A,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Level_IOT/Build/Model/SM_LVIOT_Build_POI_007_A.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Build/Prefab/Prefab_LVIOT_Build_POI_007_A.prefab
Passed,Passed,Prefab_Item_Build_Yiji_Floorcorner_4m_C,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,5,[EV_DefaultLit],Assets/Res/Environment/Item/Build/Model/SM_Item_Build_Yiji_Floorcorner_4m_C.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Build/Prefab/Prefab_Item_Build_Yiji_Floorcorner_4m_C.prefab
Failed,Passed,Prefab_SK_Prop_Sunshade_02,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,1,Passed,Passed,Failed,Failed,Passed,Passed,1,[DefaultLit],Assets/Res/Environment/Level_BW_Ark/Props/Model/M_SKM_Prop_Sunshade_02.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Prefab/Prefab_SK_Prop_Sunshade_02.prefab
Passed,Passed,Prefab_Build_ARKBlock_207,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_Tiling],Assets/Res/Environment/Level_BW_Ark/ArtBlock/Model/SM_Build_ARKBlock_207.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/ArtBlock/Prefab/Prefab_Build_ARKBlock_207.prefab
Passed,Passed,Prefab_Item_Build_Yiji_Pillar_5m_002_A,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,3,[EV_DefaultLit],Assets/Res/Environment/Item/Build/Model/SM_Item_Build_Yiji_Pillar_5m_002_A.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Build/Prefab/Prefab_Item_Build_Yiji_Pillar_5m_002_A.prefab
Failed,Passed,Prefab_Item_Props_Switch_01a,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,4,[EV_DefaultLit][EnergyShield][BasicParticle],Assets/Res/Environment/Item/Props/Model/SM_Item_Props_Switch_01a.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Props/Prefab/Prefab_Item_Props_Switch_01a.prefab
Passed,Passed,Prefab_Rock_Beachrock_001,User Name Waits Unity,Email Waits Unity,Passed,Passed,Rock,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_TintRock],Assets/Res/Environment/Common/Rock/Model/SM_Rock_Beachrock_001.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Rock/Prefab/Prefab_Rock_Beachrock_001.prefab
Failed,Passed,Prefab_Tree_Oak_001B,User Name Waits Unity,Email Waits Unity,Passed,Passed,Tree,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,2,[FoliageX][EV_DefaultLit],Assets/Res/Environment/Common/Vegetation/Tree/Model/SM_Tree_Oak_001B.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Vegetation/Tree/Prefab/Prefab_Tree_Oak_001B.prefab
Passed,Passed,Prefab_Build_CommercialComplex_Foundation_02,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,2,[EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_CommercialComplex_Foundation_02.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_CommercialComplex_Foundation_02.prefab
Passed,Passed,Prefab_Props_Cabinet_002_A,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Common/Props/Model/SM_Props_Cabinet_002_A.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Props/Prefab/Prefab_Props_Cabinet_002_A.prefab
Passed,Passed,Prefab_Build_MT_PhotoStudio_01_F,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,3,[Glass][EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_MT_PhotoStudio_01_F.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_MT_PhotoStudio_01_F.prefab
Passed,Passed,Prefab_Vine_Creepers_002_H,User Name Waits Unity,Email Waits Unity,Passed,Passed,Vine,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[Vine],Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_Creepers_001_H.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Prefab/Prefab_Vine_Creepers_002_H.prefab
Passed,Passed,Prefab_Grass_Polygonum_02,User Name Waits Unity,Email Waits Unity,Passed,Passed,Grass,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[Fern],Assets/Res/Environment/Level_BW_PH/Vegetation/Grass/Model/SM_Grass_Polygonum_01.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_PH/Vegetation/Grass/Prefab/Prefab_Grass_Polygonum_02.prefab
Passed,Passed,Prefab_Prop_Handrail_04_a,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,4,[DefaultLit][EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Handrail_04_a.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Prefab/Prefab_Prop_Handrail_04_a.prefab
Passed,Passed,Prefab_Tree_Dead_14,User Name Waits Unity,Email Waits Unity,Passed,Passed,Tree,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,2,[FoliageX][Trunk],Assets/Res/Environment/Level_BW_PH/Vegetation/Tree/Model/SM_Tree_Dead_14.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_PH/Vegetation/Tree/Prefab/Prefab_Tree_Dead_14.prefab
Passed,Passed,Prefab_Build_ARKBlock_193,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,3,[EV_DefaultLit][EV_Tiling],Assets/Res/Environment/Level_BW_Ark/ArtBlock/Model/SM_Build_ARKBlock_193.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/ArtBlock/Prefab/Prefab_Build_ARKBlock_193.prefab
Passed,Passed,Prefab_Build_MT_PetSupplyStore_01_A,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,3,[EV_DefaultLit][EV_Tiling],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_MT_PetSupplyStore_01_A.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_MT_PetSupplyStore_01_A.prefab
Passed,Passed,Prefab_Build_Fence_001_A,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,3,[DefaultLit][EV_DefaultLit],Assets/Res/Environment/Common/Build/Model/SM_Build_Fence_001_A.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Build/Prefab/Prefab_Build_Fence_001_A.prefab
Failed,Passed,Prefab_Tree_GoldenRain_001_A_Leaf,User Name Waits Unity,Email Waits Unity,Passed,Passed,Tree,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,3,[Foliage][DefaultLit][Trunk],Assets/Res/Environment/Common/Vegetation/Tree/Model/SM_Tree_GoldenRain_001_A_Leaf.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Vegetation/Tree/Prefab/Prefab_Tree_GoldenRain_001_A_Leaf.prefab
Passed,Passed,Prefab_Item_Props_BalancePlate_004,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Item/Props/Model/SM_Item_Props_BalancePlate_004.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Props/Prefab/Prefab_Item_Props_BalancePlate_004.prefab
Passed,Passed,Prefab_Build_Foundation_03_A,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,5,[EV_Tiling][EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_Foundation_03_A.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_Foundation_03_A.prefab
Passed,Passed,Prefab_Item_Build_Yiji_Floor_4m4m_B,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,3,[EV_DefaultLit],Assets/Res/Environment/Item/Build/Model/SM_Item_Build_Yiji_Floor_4m4m_B.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Build/Prefab/Prefab_Item_Build_Yiji_Floor_4m4m_B.prefab
Passed,Passed,Prefab_Build_ARKBlock_180,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,2,[EV_DefaultLit][EV_Tiling],Assets/Res/Environment/Level_BW_Ark/ArtBlock/Model/SM_Build_ARKBlock_180.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/ArtBlock/Prefab/Prefab_Build_ARKBlock_180.prefab
Failed,Passed,Prefab_Tree_Novice_Leaf_001C,User Name Waits Unity,Email Waits Unity,Passed,Passed,Tree,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,2,[Foliage][Trunk],Assets/Res/Environment/Common/Vegetation/Tree/Model/SM_Tree_Novice_Leaf_001C.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Vegetation/Tree/Prefab/Prefab_Tree_Novice_Leaf_001C.prefab
Passed,Passed,Prefab_Props_SpicePot_001_D,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Common/Props/Model/SM_Props_SpicePot_001_D.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Props/Prefab/Prefab_Props_SpicePot_001_D.prefab
Passed,Passed,Prefab_Build_Ark_YJ_14_Vd,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_Ark_YJ_14.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_Ark_YJ_14_Vd.prefab
Failed,Failed,Prefab_Avatar_Acc_Head_H10016,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,0,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Prefab/Prefab_Avatar_Acc_Head_H10016.prefab
Failed,Passed,Prefab_LVIOT_Props_FV_GizmoPerfume_001_B,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,3,[EV_DefaultLit][Glass][ThinWall],Assets/Res/Environment/Level_IOT/Props/Model/SM_LVIOT_Props_FV_GizmoPerfume_001.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Props/Prefab/Prefab_LVIOT_Props_FV_GizmoPerfume_001_B.prefab
